prompt_ID,prompt,source,prompt_no,generated_no_Llama3B,generated_no_Llama3B
80,"The Merchant said, peevishly, ""Why do you keep silence?""",mnli,"Kjøpmannen sa peevisk: ""Hvorfor tier du?""","spurte jeg. ""hva er det du sier?"" spurte han. ""nei, det er jo ikke noe vits i å si det, men det er ikke noe vits å si det, for det er jo ikke det som er problemet, det er det som er problemet"".","frågade jag. ""Vad säger du?"" frågade han. ""Nej, det är ingen mening att säga det, men det är ingen idé att säga det, för det är inte problemet, det är problemet.""",0.028502874,0.0011396408,0.0037367835,0.0114649,0.017299367,0.00746953
81,John was walking down the road. There was a sign that had a picture of a pig with wings. John though it was funny.,roc,John gikk nedover veien. Det var et skilt som hadde et bilde av en gris med vinger. John selv om det var morsomt.,... det var en fin måte å se byen fra vannet...... og det var en flott måte å se byen på... og det er en fin måte å få en følelse av hvordan byen er....,... Det var ett bra sätt att se staden från vattnet ...... Och det var ett bra sätt att se staden ... Och det är ett bra sätt att få en känsla för hur staden är....,0.008544922,0.0006532669,0.0022291208,0.007303875,0.010433359,0.0064079775
82,My son woke up feeling ill. He had no appetite and didn't feel happy. He laid in bed all day long. He vomited and had diarrhea.,roc,Sønnen min våknet og følte seg syk. Han hadde ingen matlyst og følte seg ikke glad. Han lå i senga hele dagen. Han kastet opp og hadde diaré.,22/01/ · 00:28. 00:30. 00.01.2014. 00001. 001.10.2015. 003. 004. 01.02.2016. 007. 009. 005. 02. 006.,22/01/ · 00:28. 00:30. 00.01.2014. 00001. 001.10.2015. 003. 004. 01.02.2016. 007. 009. 005. 02. 006.,0,0,0,0,0,0
83,His hand moved around while he swung his hips and grimaced.,mnli,Hånden hans beveget seg rundt mens han svingte hoftene og grimaserte.,"«Det er ikke noe som er så deilig som å komme inn i en varm og deilig seng med en god bok, en god bok eller en god bok, og så er det bare å gå inn i en av de mange stolene og lene seg tilbake og la seg underholde.","""Det finns inget så härligt som att komma in i en varm och bekväm säng med en bra bok, en bra bok eller en bra bok, och sedan bara kliva in i en av de många stolarna och luta sig tillbaka och bli underhållen.",0.010806813,0.00074386597,0.0029043318,0.007797878,0.011423977,0.0064079775
84,Even now she could almost swear it moved as though some one was behind it.,mnli,Selv nå kunne hun nesten sverge at det beveget seg som om noen sto bak det.,🤩‍♀️⁠⠀ ⠀⠀ 🤠⠀ #tilbakemelding #selvutvikling #selvfølelse #selvfølelse #tilbakemelding,🤩 ♀️ ⠀ ⠀⠀ ⠀ #tilbakemelding #selvutvikling #selvfølelse #selvfølelse #tilbakemelding 🤠,0,0,0,0,0,0
85,Frank's favorite food is french fries. He loves them so much that he always has to order them. One day he heard of a restaurant that had homemade fries.,roc,Franks favorittmat er pommes frites. Han elsker dem så mye at han alltid må bestille dem. En dag hørte han om en restaurant som hadde hjemmelagde pommes frites.,"Pommes frites var en av de beste jeg noen gang har hatt, og det var det beste jeg noensinne har hatt i mitt liv. Pommes Frites er en av de beste pizzaene jeg noensinne har hatt, og jeg vil anbefale det til alle.","Pommes frites var en av de bästa jag någonsin har haft, och det var det bästa jag någonsin har haft i mitt liv. Pommes frites är en av de bästa pizzorna jag någonsin har haft och jag skulle rekommendera det till alla.",0.010429831,0.0009536743,0.0023678627,0.007170874,0.014532468,0.0069387536
86,"Lisa forgot to read her textbook for History class one day. That very day, the history teacher asked who had read their reading.",roc,Lisa glemte å lese læreboka for historietimen en dag. Samme dag spurte historielæreren hvem som hadde lest opplesningen deres.,"Svaret var: «Det var en gang en bok som aldri ble utgitt, men som ble utgitt på nytt i 1999. Bokens hovedperson er en 16 år gammel gutt som er født i 1989.","Svaret var: ""Det var en gång en bok som aldrig publicerades, men publicerades på nytt 1999. Bokens huvudperson är en 16-årig pojke född 1989.",0.0033300063,0.00024914742,0.00090182276,0.005546364,0.00948544,0.0054742643
87,"Men were coming down the long lines, handing something to the slaves.",mnli,Menn kom nedover de lange køene og ga noe til slavene.,1910-1920. 1920-1930. 2000-1940. 2100-2000. 2200-2100. 3000-2200. 4000-3500. 5000-4000.,1910-1920. 1920-1930. 2000-1940. 2100-2000. 2200-2100. 3000-2200. 4000-3500. 5000-4000.,0,0,0,0,0,0
88,"The child wore a cloak of tan canvas, the hood pulled up to protect her face from the sun.",mnli,"Barnet hadde på seg en kappe av brunt lerret, hetten trukket opp for å beskytte ansiktet hennes mot solen.","12. sep 2017 Den perfekte date i oslo 2018. Oslo er en by med et rikt og variert kulturliv, med et rikt kulturliv, spennende historie og et pulserende natteliv. Oslo er en spennende by med et rikt kultur- og organisasjonsliv.","12. Sep 2017 Det perfekta datumet i Oslo 2018. Oslo är en stad med ett rikt och varierat kulturliv, med ett rikt kulturliv, spännande historia och ett pulserande nattliv. Oslo är en spännande stad med ett rikt kultur- och organisationsliv.",0.0061573703,0.0008535385,0.003144818,0.006344369,0.011970525,0.00704232
89,I woke up the other day really sick. I had a horrible cough. I could barely get out of bed. There was no way I was making it to work.,roc,Jeg våknet her om dagen veldig syk. Jeg hadde en fryktelig hoste. Jeg klarte så vidt å komme meg ut av sengen. Det var ingen måte jeg fikk det til å fungere.,20.11.2018 2018 Kropp og helse 20.09.2019 2019 Kropp og helse 02.01.2020 2020 Kropp og helse,20.11.2018 2018 Kropp och hälsa 20.09.2019 2019 Kropp och hälsa 02.01.2020 2020 Kropp och hälsa,0.0029844397,0.0003528595,0.0010220658,0.005323113,0.00907553,0.0057509798
90,One day Sharon and her friends went ice skating. Sharon got asked to skate by a boy. She said yes. They had a lot of fun.,roc,En dag gikk Sharon og vennene hennes på skøyter. Sharon ble bedt om å gå på skøyter av en gutt. Hun sa ja. De hadde det veldig gøy.,2. jul 2017 20 år gamle dating 18 år gammel. 20 år gammel dating 16 år gammel 21 år gammel dating 22 år gammel 22 år gamle dating 23 år gammel 23 år gamle dating 30 år gammel 24 år gammel dating 31 år gammel 25 år gammel dating 40 år gammel mann 25 år gamle dating råd 26 år gammel,2. Jul 2017 20 år gammal dejting 18 år gammal. 20 år gammal dejting 16 år gammal 21 år gammal dejting 22 år gammal 22 år gammal dejting 23 år gammal 23 år gammal dejting 30 år gammal 24 år gammal dejting 31 år gammal 25 år gammal dejting 40 år gammal man 25 år gammal dating råd 26 år gammal,0.00048693488,0.00013053417,0.00022314333,0.004930048,0.00813615,0.005242252
91,"But whether he felt it or not, there IS such a sensation.",mnli,"Men enten han følte det eller ikke, det ER en slik sensasjon.",⠀⠀ ⁠⠀ 🙁⠀⁣⁠⁠⚠⠀❀⠀ #tilbakemelding #tilbakemelding,⠀⠀ ⠀ ⠀⠀❀⠀ ⚠ 🙁 #tilbakemelding #tilbakemelding,0,0,0,0,0,0
92,Quinten wrote a short screenplay for his acting class. He presented the screenplay in front of the class. The class voted his play the best in the class.,roc,Quinten skrev et kort manus for skuespillerklassen sin. Han presenterte manus foran klassen. Klassen kåret hans stykke til det beste i klassen.,10. nov 2017 100 gratis datingside i filippinene - online dating nettsteder punjab gratis online dating i ahmedabad 2015 - 100gratis online dating ahmedabad,10 November 2017 100 Gratis Dejtingsajt i Filippinerna - Online Dating Sites Punjab Gratis Online Dating i Ahmedabad 2015 - 100Gratis Online Dating Ahmedabad,0.00015511233,2.1755695e-05,8.671373e-05,0.004735,0.0076856753,0.0051991665
93,"To make the play possibilities even more interesting and unpredictable, under the left wrist, there was a built-in operational panel with a choice of setting levels of aggression, bravery, childishness, obedience, intelligence and the need to spend time with a child diagnosed with ADHD.",mnli,"For å gjøre spillemulighetene enda mer interessante og uforutsigbare, under venstre håndledd, var det et innebygd operativt panel med et utvalg av innstillingsnivåer av aggresjon, tapperhet, barniskhet, lydighet, intelligens og behov for å tilbringe tid med et barn diagnostisertmed ADHD.","2016-01-01. 01.01.2016. 02.02.2017, 0,00, 1,00, -0,00.","2016-01-01. 01.01.2016. 02.02.2017, 0,00, 1,00, -0,00.",0,0,0,0,0,0
94,Brayden wanted a bike for his birthday. His dad surprised him one day with a new Mountain bike. It was a lot bigger than his old bike.,roc,Brayden ønsket seg en sykkel til bursdagen sin. Faren hans overrasket ham en dag med en ny terrengsykkel. Den var mye større enn den gamle sykkelen hans.,"12 år gammel ble han tatt med på en tur i skogen, hvor han ble møtt av en ung mann som fortalte at han hadde fått en ny sykkel, og at det var på grunn av at han var blitt så stor at han ikke kunne kjøre bil.","Vid 12 års ålder togs han på en promenad i skogen, där han möttes av en ung man som berättade att han hade en ny cykel, och att det var för att han hade blivit så stor att han inte kunde köra.",1.0614886e-05,9.313226e-07,3.6130718e-08,0.0047047553,0.007461572,0.0051913788
95,Jerry needed 40 dollars to buy tickets to a concert. He put fliers in his neighbor's mailboxes offering to mow their lawns.,roc,Jerry trengte 40 dollar for å kjøpe billetter til en konsert. Han la løpesedler i naboens postkasser og tilbød seg å klippe plenen deres.,"20.01.2014, 09:55 #12. 2014. 09.10.2013, 10:50 #13. 2009. 08.11.2009 @","20.01.2014, 09:55 #12. 2014. 09.10.2013, 10:50 #13. 2009. 08.11.2009 @",0,0,0,0,0,0
96,My friends came over to my house and wanted to have a bonfire. I told them it was way too hot out but they insisted!,roc,"Vennene mine kom hjem til meg og ønsket å ha et bål.Jeg fortalte dem at det var altfor varmt, men de insisterte!","!!!!!?????????????????????????????????????????,????.???? -????","!!!!!?????????????????????????????????????????,????.???? -????",0,0,0,0,0,0
97,Kevin bought a new remote control car. He called over his friend to show them the car. Kevin and his friends went to the park to play with the car.,roc,Kevin kjøpte en ny fjernstyrt bil. Han ringte over vennen sin for å vise dem bilen. Kevin og vennene hans dro til parken for å leke med bilen.,"Bilen ble stjålet, og da de kom til stedet, fant de ut at det var en bil som var stjålet, og at det var en annen bil som hadde stjålet bilen. Bilen ble funnet igjen på stedet, men det ble ikke funnet noen spor.","Bilen var stulen och när de kom till platsen upptäckte de att det var en bil som hade stulits och att det var en annan bil som hade stulit bilen. Bilen återfanns på platsen, men inga spår hittades.",0.019477395,0.00078201294,0.0021551251,0.010210892,0.01041628,0.007340072
98,"We walked up to the great door of Styles, and at once the knowledge came to us that something was wrong.",mnli,"Vi gikk opp til den store døren til stiler, og på en gang kom kunnskapen til oss om at noe var galt.",... men det var ikke noe problem for oss...... og det var ikke noe annet sted å gå.... og vi hadde en god tid.... vi hadde en fin tid... og det er et flott sted å bo....,... men det var inga problem för oss ...... och det fanns ingen annanstans att ta vägen.... och vi hade det bra .... Vi hade en fantastisk tid ... Och det är ett bra ställe att bo ....,0.008921904,0.0008201599,0.0019608864,0.0072468747,0.0113215,0.0065115434
99,"Yes, sir, it will be about an hour and a half's run.",mnli,"Ja, sir, det blir omtrent en og en halv times kjøring.","men det er jo ikke noe problem å ta seg en tur på en søndagstur, da er det jo bare å ta seg sammen og komme seg ut av huset. det er jo ikke så veldig langt fra der jeg bor, så det er ikke så veldig langt unna der jeg bor.","Men det är inga problem att åka på en söndagsresa, då måste du bara ta dig samman och komma ut ur huset. Det är inte så långt från där jag bor, så det är inte så långt från där jag bor.",0.02035702,0.0011777878,0.002885833,0.009868891,0.012312118,0.00756015
100,The army representative called the man. The man described himself as homosexual. The representative hung up. The man called the representative back.,roc,Hærens representant ringte mannen. Mannen beskrev seg selv som homofil. Representanten la på. Mannen ringte representanten tilbake.,19.01.2018. 09:00. 20.02.2017. 10:00. Morsdag. 09.02. 20:05. 11:00. LØRDAG. 11.01. 12:00. FREDAG. 12.01.18. 13:00.,19.01.2018. 09:00. 20.02.2017. 10:00. Mors dag. 09.02. 20:05. 11:00. LÖRDAG. 11.01. 12:00. FREDAG. 12.01.18. 13:00.,0.00073825615,0.00014126301,0.00026823446,0.004894423,0.008089181,0.0053860713
101,Emily was almost ready to leave the house. She suddenly realized that she couldn't find her keys. Emily looked everywhere and almost gave up hope.,roc,Emily var nesten klar til å forlate huset. Hun skjønte plutselig at hun ikke kunne finne nøklene sine. Emily så overalt og ga nesten opp håpet.,"«Da jeg kom til å tenke på dette, tenkte jeg at det var på tide at jeg gjorde det», sa hun. «Vi har ikke noe annet å gjøre enn å vente på at noen skal komme og hjelpe oss», sier hun. «Da jeg var ferdig med å spise, dro jeg hjem til henne.","""När jag kom att tänka på detta tänkte jag att det var dags att jag gjorde det"", sa hon. ""Vi har inget annat att göra än att vänta på att någon ska komma och hjälpa oss"", sa hon. ""När jag hade ätit klart gick jag hem till henne.",0.023553278,0.0011110306,0.0032188136,0.010856897,0.014703264,0.00814271
102,"While the Man Called Office Desk (MCOD, or simply Cod in an alternative version) was writing an intuitive program for the management of empty office desk space in software companies, a thing that nobody had ever expected to happen happened.",mnli,"Mens mannen ringte Office Desk (MCOD, eller ganske enkelt COD i en alternativ versjon) skrev et intuitivt program for styring av tomt kontor -skrivebord i programvareselskaper, skjedde en ting som ingen noen gang hadde forventet å skje.","Faktisk var det bare en håndfull utviklere som klarte å implementere programmet i 1998. Siden den gang har det ikke vært mulig å implementere programmet i en eller annen form for andre programmeringsspråk, som for eksempel Python, Python eller Java.","Faktum är att endast en handfull utvecklare lyckades genomföra programmet 1998. Sedan dess har det inte varit möjligt att implementera programmet i någon form av andra programmeringsspråk, till exempel Python, Python eller Java.",0.0103670005,0.0005865097,0.003089321,0.007493876,0.011902207,0.006420923
103,"The woman held up her fist to the man, showing him the triangle spike palm knife she held before he died.",mnli,Kvinnen holdt opp neven mot mannen og viste ham trekantpalmekniven hun holdt før han døde.,"22. nov 2017 22-åringen som er siktet for å ha drept sin 18 år gamle kjæreste i en leilighet på Majorstuen i Oslo i 2009, er i Oslo tingrett dømt til 16 års fengsel for drapet på sin egen mor.","22 nov 2017 22-åringen, som åtalas för att ha dödat sin 18-åriga flickvän i en lägenhet på Majorstuen i Oslo 2009, har dömts till 16 års fängelse i Oslo tingsrätt för mordet på sin egen mamma.",0.01438814,0.0012588501,0.004088263,0.0075888764,0.013166099,0.012026439
104,From Waterloo Boris took the tube as far as Piccadilly Circus.,mnli,Fra Waterloo tok Boris tuben så langt som til Piccadilly Circus.,Foto: Wikipedia (CC BY 3.0) Foto: Wikipedia.org (CC BY-NC-SA 2.0) Wikipedia.org (Creative Commons) (CC BY 4.0) Wikipedia (CC BY-SA 4.0).,Foto: Wikipedia (CC BY 3.0) Foto: Wikipedia.org (CC BY-NC-SA 2.0) Wikipedia.org (Creative Commons) (CC BY 4.0) Wikipedia (CC BY-SA 4.0).,0,0,0,0,0,0
105,Lucy loved skating. She tried to skate as often as she could. Her coach told her about a competition. Lucy then decided she was going to.,roc,Lucy elsket skøyter.Hun prøvde å skate så ofte hun kunne.Treneren hennes fortalte henne om en konkurranse.Lucy bestemte seg da for at hun skulle.,"Siden hun var 16 år, var hun en av 16 jenter som var med i en konkurranse i regi av Norges Skiforbund, Norges Skiforbund og Norges Skiforbund.Siden 2011 har hun vært med på å vinne verdenscupen i skiskyting.","Sedan hon var 16 år var hon en av 16 tjejer som deltog i en tävling organiserad av det norska skidförbundet, det norska skidförbundet och det norska skidförbundet.Sedan 2011 har hon varit med och vunnit världscupen i skidskytte.",3.558748e-05,1.1175871e-07,1.604204e-05,0.0047108787,0.0074808537,0.0051940084
106,"Well, to begin with, I wasn't after the spoons.'",mnli,"Vel, til å begynne med var jeg ikke ute etter skjeene.","100% sikker på at det ikke var noe som helst som skjedde, men det er jo ikke noe som er mer irriterende enn at det er noe som skjer hele tiden, og det er jo ikke så rart at man blir litt lei seg når man ser det.","100% säker på att ingenting hände, men det finns inget mer irriterande än att något händer hela tiden, och det är inte konstigt att du blir lite upprörd när du ser det.",0.07608539,0.0015449524,0.003089321,0.026960457,0.021535112,0.007340072
107,Adam was homeless and living in an alley. He ran across a stray dog. Adam gave the dog some of his food.,roc,Adam var hjemløs og bodde i en smug.Han løp over en bortkommen hund.Adam ga hunden noe av maten.,"Da Jesus ble født, ble han født i en stall, hvor han ble født og vokste opp. Jesus ble født på jorden, og ble født på jorden. Jesus ble født i en stall og levde i en verden som ikke var mulig for mennesker.","När Jesus föddes föddes han i ett stall, där han föddes och växte upp. Jesus föddes på jorden och föddes på jorden. Jesus föddes i ett stall och levde i en värld som inte var möjlig för människor.",0.046120718,0.0016212463,0.025605056,0.015264924,0.015557245,0.0061037517
108,He put on his floppy hat over his shaved head and headed out onto the road.,mnli,Han tok på seg den floppy hatten over det barberte hodet og gikk ut på veien.,19. feb 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999,19. februari 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999,0.021785567,0.0022602081,0.0063266335,0.009640889,0.017436003,0.007974415
109,Flora loved music and wanted the perfect band for her wedding. Several people auditioned but she didn't like them at all.,roc,"Flora elsket musikk og ville ha det perfekte bandet til bryllupet hennes. Flere personer var på audition, men hun likte dem ikke i det hele tatt.",20. nov 2017 15 år gammel dating 20 år gammel 2013 20 år gamle dating 16 år gammel 15 år gamle dating 25 år gammel 16 år gamle dating 30 år gammel 17 år gammel dating 18 år gammel 19 år gammel dating 40 år gammel mann 19 år gamle dating råd 21 år gamle dating råd. 19,20 nov 2017 15 år gammal dejting 20 år gammal 2013 20 år gammal dejting 16 år gammal 15 år gammal dejting 25 år gammal 16 år gammal dejting 30 år gammal 17 år gammal dejting 18 år gammal 19 år gammal dejting 40 årig man 19 år gammal dejting råd 21 år gammal dating råd. 19,0.0026545804,0.00057935715,0.001105311,0.0058361157,0.010792031,0.005456464
110,"Taylor watched the sky darken. She went in and turned on The Weather Channel. Just as she turned it on, they were announcing a tornado warning.",roc,"Taylor så himmelen mørkne. Hun gikk inn og skrudde på The Weather Channel. Akkurat da hun slo den på, kunngjorde de et tornadovarsel.",20. nov 2017 100 gratis dating nettsteder i filippinene - online dating nettsteder punjab. 100 prosent gratis dating-nettsteder i sør-afrika - online dating nettsteder sacramento. gratis dating-nettsteder som masse fisk 2014.,"Nov 20, 2017 100 gratis dejtingsajter i Filippinerna - Online dating webbplatser Punjab. 100 procent gratis dejtingsajter i Sydafrika - online dating webbplatser Sacramento. Gratis dejtingsajter som Lots of Fish 2014.",9.878593e-06,1.1175871e-07,3.7575949e-06,0.004704273,0.0074749156,0.0051914295
111,Jay wanted to be an air force pilot just like his dad. He attended the same air force school that his father graduated.,roc,Jay ønsket å bli flyvåpenpilot akkurat som faren sin. Han gikk på den samme luftvåpenskolen som faren ble uteksaminert.,"19 år gammel dro han til USA for å studere ved University of California, Los Angeles, hvor han tok en bachelorgrad i 1958. Siden den gang har han jobbet som flyinstruktør i Luftforsvarets Flyskole.","Vid 19 års ålder åkte han till USA för att studera vid University of California, Los Angeles, där han tog en kandidatexamen 1958. Sedan dess har han arbetat som flyginstruktör i Air Force Flight School.",0.003926894,0.00027537346,0.0015446605,0.0056556147,0.009596458,0.0059095654
112,Phil was driving down the highway. He was hearing a weird noise from his engine. It was a ticking noise. Phil's car started to smoke.,roc,Phil kjørte nedover motorveien. Han hørte en merkelig lyd fra motoren. Det var en tikkende lyd. Phils bil begynte å ryke.,"Bilen begynte å brenne, og det var ingen lyd i bilen. Bilen var helt tom. Bilen var tom for bensin. Bilen var tom. Bilen var full av vann. Bilen var full. Bilen var tom, og det var bare å komme seg opp på motorveien.",Bilen började brinna och det hördes inget ljud i bilen. Bilen var helt tom. Bilen hade slut på bensin. Bilen var tom. Bilen var full av vatten. Bilen var full. Bilen var tom och den kom precis ut på motorvägen.,0.01218908,0.0008392334,0.0013781702,0.0073798755,0.011475217,0.007081157
113,Tricia was a vegan. Therefore it was difficult for her to eat a lot of candy. Most had gelatin in them. Then Tricia found some vegan candy.,roc,Tricia var veganer.Derfor var det vanskelig for henne å spise mye godteri.De fleste hadde gelatin i seg.Da fant Tricia noe vegansk godteri.,"Tricia tok med seg en pose med peanøttsmør og dro til byen for å kjøpe is.Så dro vi hjem til mamma og koste oss resten av kvelden, før vi dro hjem til mamma og søsteren min.Så dro vi til byen for å se en film.","Tricia tog en påse jordnötssmör och åkte till stan för att köpa glass. Sedan gick vi hem till mamma och njöt av resten av kvällen, innan vi åkte hem till mamma och syster. Sedan åkte vi till stan för att se en film.",0.020960633,0.000872612,0.0030338243,0.010172892,0.013576009,0.0065827454
114,"The family was taking a trip to Moab, Utah. They were so excited to see the beautiful landscape! They hiked a lot.",roc,"Familien tok en tur til Moab, Utah. De var så spente på å se det vakre landskapet! De gikk mye på tur.",20. nov 2017 100 gratis dating nettsteder i filippinene - online dating nettsteder punjab gratis dating-nettsteder i bangladesh gratis dating-nettsteder for blackberry-brukere gratis dating nettsteder i bahrain,20 November 2017 100 Gratis Dating Sites i Filippinerna - Online Dating Sites Punjab Gratis dejtingsajter i Bangladesh Gratis dejtingsajter för Blackberry-användare Gratis dejtingsajter i Bahrain,2.0125333e-05,3.2782555e-06,9.249464e-06,0.0047067595,0.0074860575,0.005191202
115,Sean and Eric were running for student council president. Sean really wanted to win and told everyone lies about Eric. Some of Eric's friends found out about Sean's lies.,roc,Sean og Eric kjørte for studentrådets president.Sean ville virkelig vinne og fortalte alle løgner om Eric.Noen av Erics venner fant ut om Seans løgner.,Sean sa at han var en av de 100.000 menneskene som møtte opp på audition i 2016. 100000 mennesker ble spurt om å være med i en TV-serie.,Sean sa att han var en av de 100 000 personer som dök upp för att provspela 2016. 100 000 personer ombads att vara med i en tv-serie.,0.011874928,0.0005674362,0.0024233595,0.008348881,0.010928668,0.0066345283
116,"JT had his driving test last week. He was nervous for this one, as this was his second attempt. His first attempt ended badly.",roc,"JT hadde førerprøven forrige uke. Han var nervøs for denne, siden dette var hans andre forsøk. Hans første forsøk endte dårlig.",20.01.2019 · 09:00. 2019. 09:55. 20:05. 10:55. Morsdag. 09.05.2018. 08:50. 00:00. Morsdag.,20.01.2019 · 09:00. 2019. 09:55. 20:05. 10:55. Morsdag. 09.05.2018. 08:50. 00:00. Morsdag.,0,0,0,0,0,0
117,"I thought that lawyer chap had quit! 161 Chapter 19 Jane Finn ""MY train got in half an hour ago,"" explained Julius, as he led the way out of the station.",mnli,"Jeg trodde den advokaten hadde sluttet! 161 Kapittel 19 Jane Finn ""MITT tog kom inn for en halvtime siden,"" forklarte Julius mens han ledet veien ut av stasjonen.",1718 1719 1720 1721 1722 1723 1724 1725 1726 1727 1728 1729 1730 1731 1732 1733 1734 1735 1736 1737,1718 1719 1720 1721 1722 1723 1724 1725 1726 1727 1728 1729 1730 1731 1732 1733 1734 1735 1736 1737,0,0,0,0,0,0
118,"Jamie took a plane to Australia. It was a long flight and he was bored. He tried to talk to his neighbor, but they fell asleep.",roc,"Jamie tok et fly til Australia.Det var en lang flytur og han kjedet seg.Han prøvde å snakke med naboen, men de sovnet.","Joda, jeg har ikke sett ham siden han kom til Norge, men jeg husker han som en av de første nordmennene som kom til Norge for å lete etter sin far.Har du noen gang lurt på hvor det er blitt av de 200000 menneskene som bor her?","Ja, jag har inte sett honom sedan han kom till Norge, men jag minns honom som en av de första norrmännen som kom till Norge för att leta efter sin far. Har du någonsin undrat vart de 200 000 människor som bor här har tagit vägen?",0.03062413,0.0012302399,0.013847848,0.012300906,0.013268576,0.007365964
119,Mike was in love with Laura. She did not know about it. Mike was shy to ask her out. One day he found courage and invited her for a dinner.,roc,Mike var forelsket i Laura.Hun visste ikke om det.Mike var sjenert for å spørre henne ut.En dag fant han mot og inviterte henne til en middag.,"Mike var på vei hjem fra en fest da hun hørte at hun hadde fått en ny venn.Mike var en av de første til å prøve å finne seg en kjæreste, men det viste seg at han ikke var den eneste som møtte henne.","Mike var på väg hem från en fest när hon hörde att hon hade fått en ny vän. Mike var en av de första som försökte hitta en flickvän, men det visade sig att han inte var den enda som träffade henne.",0.026145924,0.0010490417,0.0055496786,0.011920903,0.014771583,0.00814271
120,We were famished on our lunch break. We saw a food truck in the parking lot. We walked up to the window. The menu was filled with barbecue foods.,roc,Vi var sultne i lunsjpausen. Vi så en matbil på parkeringsplassen. Vi gikk opp til vinduet. Menyen var fylt med grillmat.,..... men det var ikke noe problem.... men vi hadde en god tid.... og det var en fin måte å se byen.... for å se på solnedgangen.... det var en flott måte å se byen på....,..... Men det var inga problem.... Men vi hade det bra .... och det var ett bra sätt att se staden .... för att titta på solnedgången.... Det var ett bra sätt att se staden ....,0.009298885,0.0007867813,0.0024048607,0.007360875,0.011014067,0.006492125
121,Tommy felt cold waves of despair pass over him.,mnli,Tommy kjente kalde bølger av fortvilelse gå over seg.,"2017, 2018, 2022, 2030, 2045, 2050, 2100, 2200, 1990, 2300, 3000, 4000,","2017, 2018, 2022, 2030, 2045, 2050, 2100, 2200, 1990, 2300, 3000, 4000,",0,0,0,0,0,0
122,"No matter how perfect his creations seem, it's probably not a good idea to trust them.'",mnli,"Uansett hvor perfekte kreasjonene hans virker, er det sannsynligvis ikke en god idé å stole på dem.'","(s. 13) Den perfekte date i oslo 13. feb 2017 13.01.2017, 0,50, 1,50, -0,50. 13.12.2016, 0,75, 1,75, -0,25.","(s. 13) Det perfekta datumet i Oslo 13 feb 2017 13.01.2017, 0.50, 1.50, -0.50. 13.12.2016, 0.75, 1.75, -0.25.",0.009613037,0.0009059906,0.0026453468,0.006828872,0.012585391,0.0070034824
123,"Jeremy really wanted his friend Ben to come over after school. When he got off the bus, he asked his mom to call Ben's mom.",roc,"Jeremy ønsket virkelig at vennen hans Ben skulle komme over etter skolen. Da han gikk av bussen, ba han moren om å ringe moren til Ben.","Ben ville ikke snakke med ham, men ville heller ikke snakke med ham. Ben sa til ham at han ikke kunne gjøre noe med det, og at han ikke kunne snakke med noen andre enn seg selv. Ben sa at han ikke visste hva som hadde skjedd.","Ben ville inte prata med honom, men ville inte heller prata med honom. Ben sa till honom att han inte kunde göra något åt det och att han inte kunde prata med någon annan än sig själv. Ben sa att han inte visste vad som hade hänt.",0.021549871,0.0008583069,0.0032743104,0.009640889,0.013576009,0.00789674
124,"You failed to mention,' Lincoln twitched, 'the four or five dozen of his followers hidden at the front and back of this train.'",mnli,"Du unnlot å nevne,"" rykket Lincoln, ""de fire eller fem dusin av tilhengerne hans gjemt foran og bak på dette toget.""","(1 Korinter 13:13-14) ""...det er ikke noe annet sted i verden som har en så stor og viktig plass i historien."" (1 Kor 15:13-21) Det var en gang en liten gutt som ble født i en stall.","(1 Korinthierna 13:13–14) ""... Det finns ingen annan plats i världen som har en så stor och viktig plats i historien. (1 Korinthierna 15:13-21) Det var en gång en liten pojke som föddes i ett stall.",0.030977672,0.0010585785,0.0073995716,0.012604907,0.0118680475,0.0065956907
125,"Ruby got an F on her science term paper. She asked her teacher if she could do some extra credit. That way, she could bring her grade average back up.",roc,Ruby fikk en F på vitenskapsoppgaven sin.Hun spurte læreren sin om hun kunne gjøre litt ekstra kreditt.På den måten kunne hun bringe karakteren sin gjennomsnittlig sikkerhetskopi.,..... og det var ikke noe problem.... men det var ikke så vanskelig å få det til å fungere.... det var bare en måte å gjøre det på... og det er det....,..... Och det var inga problem.... Men det var inte så svårt att få det att fungera.... Det fanns bara ett sätt att göra det ... Och det är allt....,0.01419965,0.0009918213,0.0018313939,0.008614883,0.012585391,0.006925808
126,We either go get them or we only get paid for the skinny one Telek got.,mnli,"Enten går vi og henter dem, eller så får vi bare betalt for den tynne Telek.","1000 kr. for å komme oss til toppen av Trolltindane. 1100 kr. til Trolltindane og Trolltindane, og 1150 kr. til Glittertindane.","1000 kr. för att ta oss till toppen av Trolltindane. 1100 kr. till Trolltindane och Trolltindane, samt 1150 kr. till Glittertindane.",0.2359567,0.0032234192,0.0047357255,0.18852992,0.021466793,0.0069516995
